Berufsgattung,Bezeichnung,Total (in T),Frauenanteil,Auslaenderanteil,Exposure,Proximity,Exp_Prox,ISCO_kurz,Orig_Source
1111.0,Angehörige gesetzgebender Körperschaften,1.5328182939240371,35.61899675529111,3.163580358457125,10.95,48.85,29.9,11,0
1112.0,Leitende Verwaltungsbedienstete,15.411760811625228,35.35633219800785,13.176327340778514,12.5,49.5,31.0,11,1
1114.0,Leitende Bedienstete von Interessenorganisationen,3.8744658204505216,46.67860977466507,23.953760497879102,9.4,48.2,28.8,11,1
1120.0,Geschäftsführer und Vorstände,102.85204174101524,22.834956557206723,22.75774611965879,10.95,48.85,29.9,11,0
1210.0,"Führungskräfte in der betrieblichen Administration und in unternehmensbezogenen Dienstleistungen, onA",24.56501259917664,47.19485024665453,23.64338599020141,8.097222222222221,45.21111111111111,26.65416666666667,12,0
1211.0,Führungskräfte im Bereich Finanzen,15.03446966205566,35.79583536805161,26.849039974094865,5.5,44.0,24.75,12,1
1212.0,Führungskräfte im Personalwesen,13.339335465759877,73.30778608592607,13.942535975872872,4.333333333333333,39.666666666666664,22.0,12,1
1213.0,Führungskräfte in Unternehmenspolitik und -planung,9.084238981443336,25.03820356101926,45.746376072168836,8.097222222222221,45.21111111111111,26.65416666666667,12,0
1219.0,"Führungskräfte in der betrieblichen Administration und in unternehmensbezogenen Dienstleistungen, anderweitig nicht genannt",9.89779732534693,33.91696205424961,31.079217302392692,24.25,50.5,37.375,12,1
1221.0,Führungskräfte in Vertrieb und Marketing,43.67766591572519,29.30690294211648,28.75965784938265,2.5,47.5,25.0,12,1
1222.0,Führungskräfte in Werbung und Öffentlichkeitsarbeit,5.715149662340135,63.79989474638315,31.354470331183308,1.0,46.0,23.5,12,1
1223.0,Führungskräfte in Forschung und Entwicklung,7.377874447632902,21.488905601486564,36.81814669658209,11.0,43.6,27.3,12,1
1300.0,"Führungskräfte in der Produktion und bei spezialisierten Dienstleistungen, onA",1.705666037224375,7.671377995361766,11.39964302962504,15.194444444444445,50.52777777777778,32.861111111111114,13,0
1311.0,Führungskräfte in der Produktion in Land- und Forstwirtschaft,0.7533961776779774,17.11925293411967,9.920300699540007,4.666666666666667,55.666666666666664,30.166666666666664,13,1
1320.0,"Führungskräfte in der Produktion von Waren, im Bergbau und im Bau sowie in der Logistik, onA",5.430368850501209,3.507457650484511,15.124641158147995,15.194444444444445,50.52777777777778,32.861111111111114,13,0
1321.0,Führungskräfte in der Produktion von Waren,27.763628000568954,22.558784054196707,26.012379769534306,7.5,48.0,27.75,13,1
1323.0,Führungskräfte in der Produktion im Bau,8.473729728388127,3.4264188169547936,17.6172593852514,4.0,50.0,27.0,13,1
1324.0,"Führungskräfte in der Beschaffung, Logistik und in verwandten Bereichen",19.34542218818463,19.968893093960148,30.558618863135237,5.333333333333333,47.333333333333336,26.333333333333336,13,1
1330.0,Führungskräfte in der Erbringung von Dienstleistungen im Bereich Informations- und Kommunikationstechnologie,10.444590378605216,8.510255390445266,28.224784833306018,1.0,41.0,21.0,13,1
1340.0,"Führungskräfte in der Erbringung von spezialisierten Dienstleistungen, onA",2.3868659042566756,46.71153939527725,12.298396316072541,15.194444444444445,50.52777777777778,32.861111111111114,13,0
1341.0,Führungskräfte in der Erbringung von Dienstleistungen der Kinderbetreuung,2.561151641277631,92.07719497211009,6.657308740742863,40.0,75.0,57.5,13,1
1342.0,Führungskräfte in der Gesundheitsversorgung,3.2009318997239204,59.42208548114462,26.94186385753649,34.0,45.0,39.5,13,1
1343.0,Führungskräfte in der Erbringung von Dienstleistungen für Menschen im Alter,0.44243794467733,36.58933654146615,8.160033954071167,15.194444444444445,50.52777777777778,32.861111111111114,13,0
1344.0,Führungskräfte in der Erbringung von Dienstleistungen der sozialen Institutionen,3.3239017837643487,59.942568134804006,14.187776695050275,26.0,42.0,34.0,13,1
1345.0,Führungskräfte in der Erbringung von Dienstleistungen des Bildungswesens,9.542425015150085,47.31872222590683,9.224979231586815,14.25,50.75,32.5,13,1
1346.0,Führungskräfte in der Erbringung von Finanz- und Versicherungsdienstleistungen,7.713124312065202,21.174086196584838,31.083342234774406,15.194444444444445,50.52777777777778,32.861111111111114,13,0
1349.0,"Führungskräfte in der Erbringung von spezialisierten Dienstleistungen, anderweitig nicht genannt",4.844144885214836,46.1172103925095,23.220407448483456,15.194444444444445,50.52777777777778,32.861111111111114,13,0
1411.0,Führungskräfte in Hotels,7.226950996392369,46.630487835102095,29.6348743995906,4.0,49.0,26.5,14,1
1412.0,Führungskräfte in Restaurants,19.560813034829557,43.84101352171334,31.490441947881635,10.0,78.0,44.0,14,1
1420.0,Führungskräfte in Gross- und Einzelhandel,4.0184069545712475,30.331333170149193,22.7033042195893,10.333333333333334,67.66666666666667,39.0,14,0
1431.0,"Führungskräfte in der Erbringung von Dienstleistungen im Bereich Sport, Erholung und Kultur",2.7960038645762055,46.683725028095154,18.541140407967205,17.0,76.0,46.5,14,1
1439.0,"Führungskräfte in der Erbringung von Dienstleistungen, anderweitig nicht genannt",0.3802186943791214,16.443563824678122,16.602802398784164,10.333333333333334,67.66666666666667,39.0,14,0
2100.0,"Naturwissenschaftler, Mathematiker und Ingenieure, onA",1.8645069401848042,33.713356427093245,50.59270617551683,5.907514586862413,46.59639092791267,26.25195275738754,21,0
2111.0,Physiker und Astronomen,2.3114920475389003,22.98741110005703,41.63908426288918,2.0,39.333333333333336,20.666666666666668,21,1
2112.0,Meteorologen,0.46307114868035393,32.38265829009926,35.37067440062181,1.0,46.0,23.5,21,1
2113.0,Chemiker,4.07619693928291,27.206560046838604,43.13803379984766,12.5,51.5,32.0,21,1
2114.0,Geologen und Geophysiker,1.2164290336639991,20.545622154049653,21.565824907212118,6.5,39.5,23.0,21,1
2120.0,"Mathematiker, Aktuare und Statistiker",4.042812929190785,29.050991774297515,41.99603917793597,2.142857142857143,39.0,20.571428571428573,21,1
2131.0,"Biologen, Botaniker, Zoologen und verwandte Berufe",7.088327671224475,48.34006197711667,45.66576703893047,30.545454545454547,44.81818181818182,37.68181818181819,21,1
2132.0,"Agrar-, Forst- und Fischereiwissenschaftler und -berater",2.338010166154066,22.727812388355403,15.857524868425756,8.5,42.0,25.25,21,1
2133.0,Umweltwissenschaftler,2.8462725530858903,42.94880336523506,23.418125885158005,6.571428571428571,48.285714285714285,27.428571428571427,21,1
2140.0,"Ingenieurwissenschaftler (ohne Elektrotechnik, Elektronik und Telekommunikation), onA",19.908171495268423,9.232169563111952,38.22848013477618,5.907514586862413,46.59639092791267,26.25195275738754,21,0
2141.0,Prozess- und Produktionsingenieure,6.61440514214772,15.97056764908747,35.766422822821696,3.5,52.0,27.75,21,1
2142.0,Bauingenieure,9.833927412502751,9.74029336905366,25.174670505628995,4.5,46.5,25.5,21,1
2143.0,Umweltschutzingenieure,0.9973564542571662,27.88792885987003,14.96235250579717,18.0,43.5,30.75,21,1
2144.0,"Maschinenbau- , Mechatronik- und Systemtechnikingenieure",8.249211733261314,5.554267427987128,29.32417660898186,2.5714285714285716,51.57142857142857,27.07142857142857,21,1
2145.0,Chemieingenieure,1.292264550894568,31.64969370717968,40.784741131351986,11.0,45.0,28.0,21,1
2149.0,"Ingenieure, anderweitig nicht genannt",3.378840410402707,16.860825916302943,42.8069514051812,8.375,49.375,28.875,21,1
2151.0,Ingenieure im Bereich Elektrotechnik,5.428171491800701,2.2277383260916963,17.768635281753802,1.0,48.0,24.5,21,1
2152.0,Ingenieure im Bereich Elektronik,3.2879469999235353,3.843417702632678,30.243637732726768,0.0,44.0,22.0,21,1
2153.0,Ingenieure im Bereich Telekommunikationstechnik,0.9792201578501577,7.588427080662655,41.123804892169964,4.5,48.0,26.25,21,1
2161.0,Architekten,28.461867462405525,30.27024312864617,25.008634253561908,2.0,53.0,27.5,21,1
2162.0,Landschaftsarchitekten,1.5303257342352987,42.257467077129945,28.43924726190471,0.0,47.0,23.5,21,1
2163.0,Produkt- und Textildesigner,6.074387495254022,45.72886463929152,24.366411636935112,0.0,48.5,24.25,21,1
2164.0,"Raum-, Stadt- und Verkehrsplaner",2.7647665129724244,17.53224428591173,13.567036113685234,6.0,54.0,30.0,21,1
2165.0,Kartografen und Vermessungsingenieure,1.5747742621740346,14.697793022671618,17.466618891350933,4.666666666666667,47.333333333333336,26.0,21,1
2166.0,Grafik- und Multimediadesigner,11.80325722649581,48.61947074162533,16.768819738895743,0.0,43.5,21.75,21,1
2210.0,"Ärzte, onA",23.7633439087482,50.865901542743295,34.85453595650233,76.06045918367347,84.33656462585034,80.1985119047619,22,0
2211.0,Allgemeinärzte,2.0559762408997737,58.730481393488446,32.03642378215362,88.73333333333333,81.53333333333333,85.13333333333333,22,1
2212.0,Fachärzte,24.44522661984559,49.23539091357933,33.48810923609264,85.0,88.75,86.875,22,1
2221.0,Pflegedienstleiter und Pflegefachkräfte,93.07685021097406,85.17834553925329,24.847063664785395,92.57142857142857,87.42857142857143,90.0,22,1
2222.0,Geburtshilfespezialisten,3.748159029451313,98.71740443966941,12.692179704339935,89.0,97.0,93.0,22,1
2230.0,Spezialisten der traditionellen und komplementären Medizin,7.516038625732436,77.51147249389722,13.20008575507562,83.66666666666667,90.0,86.83333333333334,22,1
2250.0,Tierärzte,3.613157296443665,59.800878335979675,31.692864772289298,89.0,91.0,90.0,22,1
2261.0,Zahnärzte,6.014549154456882,45.22530079195245,29.99872830716582,90.0,97.0,93.5,22,1
2262.0,Apotheker,6.420219544584941,77.02928119256919,25.638656835997296,76.0,72.0,74.0,22,1
2263.0,Spezialisten in den Bereichen Umwelt- und Arbeitsmedizin sowie Hygiene,0.42977411418897676,22.913081498129017,26.037599495319242,34.0,64.5,49.25,22,1
2264.0,Physiotherapeuten,16.980556195989912,75.08267957629096,27.02469348521626,61.0,96.5,78.75,22,1
2265.0,Diätologen und Ernährungsberater,2.29784232664727,90.01455035409703,16.580589671404525,79.0,69.0,74.0,22,1
2266.0,Audiologen und Sprachtherapeuten,4.177747245565095,96.22629755467858,12.553177320105107,60.0,73.0,66.5,22,1
2267.0,Optometristen und Orthoptisten,0.9941797768877014,61.60151056348506,21.08782631656682,75.0,90.0,82.5,22,1
2269.0,"Spezialisten in Gesundheitsberufen, anderweitig nicht genannt",12.955825986685964,83.51551393061759,12.91682665747011,61.875,83.0,72.4375,22,1
2300.0,"Lehrkräfte, onA",6.232162175495554,55.96085837334737,14.687355754606727,25.868095238095236,69.50714285714285,47.687619047619044,23,0
2310.0,Universitäts- und Hochschullehrer,17.894092993179218,41.76803346867603,27.52174795941289,13.714285714285714,48.57142857142857,31.142857142857142,23,1
2320.0,Lehrkräfte im Bereich Berufsbildung,11.176574009289284,49.78718841049656,7.209472503556981,23.666666666666668,77.0,50.333333333333336,23,1
2330.0,Lehrkräfte im Sekundarbereich,47.427608492455775,58.67291545456687,10.109408230052011,17.0,70.0,43.5,23,1
2341.0,Lehrkräfte im Primarbereich,60.404014553126125,82.21613858772,7.849740845703153,50.0,74.5,62.25,23,1
2342.0,Lehrkräfte und Erzieher im Vorschulbereich,28.56645980040469,96.35981403028266,11.118573261086127,60.0,81.0,70.5,23,1
2351.0,Pädagogik- und Didaktikspezialisten,6.027498637208952,63.01679145751546,14.757244884798936,8.5,51.5,30.0,23,1
2352.0,Lehrkräfte im Bereich Sonderpädagogik,14.92367241716217,83.9595091839188,8.368212496245093,48.8,83.0,65.9,23,1
2353.0,Sprachlehrer,10.073699672736122,82.81369921540332,29.27697492067746,13.5,78.0,45.75,23,1
2354.0,Musiklehrer,10.28927311097322,54.80073304113394,19.047122421087806,25.868095238095236,69.50714285714285,47.687619047619044,23,0
2355.0,Kunstlehrer,2.323674251176516,77.70487501719879,21.53704167859543,25.868095238095236,69.50714285714285,47.687619047619044,23,0
2356.0,Ausbilder im Bereich Informationstechnologie,0.6228998164115744,34.76017185079462,22.008584662098002,2.0,59.0,30.5,23,1
2359.0,"Lehrkräfte, anderweitig nicht genannt",3.459912963434367,66.24925898935493,13.388007613404355,21.5,72.5,47.0,23,1
2400.0,"Betriebswirte und vergleichbare Spezialisten, onA",2.6975785445878655,60.2534825845518,33.77122632793498,2.888888888888889,45.824074074074076,24.35648148148148,24,0
2411.0,"Wirtschaftsprüfer, Steuerberater und verwandte Berufe",26.041742171143646,36.02164274254369,20.348476944161746,2.75,47.5,25.125,24,1
2412.0,Finanz- und Anlageberater,20.681140768450557,23.945619867476893,19.767416511434064,1.0,42.0,21.5,24,1
2413.0,Finanzanalysten,10.027925754262622,32.82514958562946,39.835502659816854,1.5,53.0,27.25,24,1
2421.0,Spezialisten im Bereich Management- und Organisationsanalyse,21.569257022152275,27.88337144883849,34.08140441607516,4.25,49.75,27.0,24,1
2422.0,Spezialisten in der strategischen Planung in Politik und Wirtschaft,2.224729418747067,58.84757852347095,43.545839944776155,4.166666666666667,51.5,27.833333333333332,24,1
2423.0,Berufsberater und -analytiker und vergleichbare Spezialisten der Personalwesen,17.518183265729995,68.79134576561165,17.3467772993791,3.0,41.333333333333336,22.166666666666668,24,1
2424.0,Fachkräfte in Personalschulung und -entwicklung,5.618753493417299,47.008732449186766,17.244088917318948,2.888888888888889,45.824074074074076,24.35648148148148,24,0
2431.0,Fachkräfte in Marketing und Werbung,33.55056763661881,43.40620079856824,28.0702734449831,0.0,36.0,18.0,24,1
2432.0,Fachkräfte in der Öffentlichkeitsarbeit,5.6897739973988575,62.61772499451281,13.2385316737316,4.0,46.0,25.0,24,1
2433.0,Technische Verkaufsfachkräfte (ohne Informations- und Kommunikationstechnologie),11.304723536080303,16.293090590493605,17.662606016821996,5.333333333333333,45.333333333333336,25.333333333333336,24,1
2500.0,"Spezialisten in der Informations- und Kommunikationstechnologie, onA",21.876199533163984,6.345721872234918,17.11163598607419,3.2870370370370368,47.416666666666664,25.35185185185185,25,0
2510.0,"Entwickler und Analytiker von Software und Anwendungen, onA",4.701778073784436,7.983092156276641,36.843889192674034,3.2870370370370368,47.416666666666664,25.35185185185185,25,0
2511.0,Systemanalytiker,26.707384521180987,16.257319814615215,37.48527380951426,17.333333333333332,47.0,32.166666666666664,25,1
2512.0,Softwareentwickler,50.628598148511884,10.668688643782659,30.006640967469536,0.0,47.5,23.75,25,1
2513.0,Mediamatiker,4.655288462252953,24.17512480703826,21.98338814200217,1.0,44.0,22.5,25,1
2514.0,Anwendungsprogrammierer,5.275134023583437,6.113112115776133,19.794622175672387,0.0,39.0,19.5,25,1
2519.0,"Entwickler und Analytiker von Software und Anwendungen, anderweitig nicht genannt",0.23022935084357832,38.96185688407575,15.619316526982828,1.75,45.75,23.75,25,1
2521.0,Datenbankentwickler und -administratoren,3.500789874026418,29.71272185593523,30.369464905866977,4.0,52.0,28.0,25,1
2522.0,Systemadministratoren,3.5166531831782377,3.9279266692932424,19.573759847662416,3.0,54.0,28.5,25,1
2523.0,Fachkräfte für Computernetzwerke,2.126112101212456,8.65647107483332,20.324860739498646,1.5,45.5,23.5,25,1
2529.0,"Fachkräfte für Datenbanken und Netzwerke, anderweitig nicht genannt.",2.086994688751136,5.031988656460214,28.414601405001562,1.0,52.0,26.5,25,1
2610.0,"Juristen, onA",5.522160895696899,58.518093405223695,13.412865312778521,15.14517857142857,55.37577380952381,35.26047619047619,26,0
2611.0,Anwälte,16.385324148294554,38.7681037011154,9.624837584592058,14.0,34.0,24.0,26,1
2612.0,Richter,1.79687146545853,45.01806865812161,5.073977189852528,35.5,55.0,45.25,26,1
2619.0,"Juristen, anderweitig nicht genannt",9.828907894331438,58.103019015276374,19.972377497315975,3.0,64.0,33.5,26,1
2620.0,"Archiv-, Bibliotheks- und Museumswissenschaftler, onA",0.12981854089683675,,18.06148768016226,15.14517857142857,55.37577380952381,35.26047619047619,26,0
2621.0,Archiv- und Museumswissenschaftler,2.380609113592836,54.32307002553791,12.478498720334102,3.5,44.0,23.75,26,1
2622.0,Bibliothekswissenschaftler und verwandte Informationswissenschaftler,5.468502484384201,76.38154064508663,4.828017221297827,17.0,55.5,36.25,26,1
2631.0,Volkswirtschaftler,2.6710666062952306,32.00410120388321,28.581794358329034,3.0,31.0,17.0,26,1
2632.0,"Soziologen, Anthropologen und verwandte Wissenschaftler",1.8740221269211128,52.05058414596871,16.60428074874514,10.0,51.25,30.625,26,1
2633.0,"Philosophen, Historiker und Politologen",1.784174933988684,43.46592653083262,12.289433042242123,4.666666666666667,43.0,23.833333333333332,26,1
2634.0,Psychologen,14.104112161807349,79.31018966707663,12.586776113081086,32.6,55.2,43.900000000000006,26,1
2635.0,Sozialarbeiter,13.475269901735324,74.95345825296772,9.51345584063445,46.375,60.375,53.375,26,1
2636.0,Geistliche Seelsorger,6.74394094729686,30.426947289814976,23.067162871085344,26.5,51.5,39.0,26,1
2641.0,Autoren und verwandte schriftstellerische Berufe,3.760788185100105,46.638139629391524,19.19251106491585,1.75,39.75,20.75,26,1
2642.0,Journalisten,11.66421718992505,48.511976342399834,11.517843195252482,9.0,55.0,32.0,26,1
2643.0,"Übersetzer, Dolmetscher und andere Linguisten",5.720530104578988,66.0101978501983,30.017643919040225,56.0,66.0,61.0,26,1
2650.0,"Bildende und darstellende Künstler, onA",1.2953198217295492,51.706903620877455,23.18941685972632,15.14517857142857,55.37577380952381,35.26047619047619,26,0
2651.0,Bildende Künstler,3.232251685134385,44.03878807456828,22.053234238427734,1.0,21.5,11.25,26,1
2652.0,"Musiker, Sänger und Komponisten",8.259016027911215,43.178730156465996,25.71566078998697,13.25,67.25,40.25,26,1
2653.0,Tänzer und Choreografen,0.5666031190838965,60.64372888622757,50.72460718702022,12.0,99.0,55.5,26,1
2654.0,Regisseure und Produzenten im Film- und Bühnenbereich sowie in verwandten Bereichen,5.2883072658774175,37.85063916965703,21.698146787920408,1.4285714285714286,55.857142857142854,28.642857142857142,26,1
2655.0,Schauspieler,1.3543729683429702,44.46003783962999,22.642436317922318,5.0,95.0,50.0,26,1
2656.0,"Sprecher im Rundfunk, Fernsehen und sonstigen Medien",1.0272285355659339,54.99701207050165,8.956205970591327,7.333333333333333,63.333333333333336,35.333333333333336,26,1
2659.0,"Bildende und darstellende Künstler, anderweitig nicht genannt",0.9356368593712118,48.02188258255832,39.261681387029206,15.14517857142857,55.37577380952381,35.26047619047619,26,0
3100.0,"Ingenieurtechnische und vergleichbare Fachkräfte, onA",10.494126100835816,17.789853282289485,23.42850029903734,12.237114845938375,62.48536414565826,37.361239495798316,31,0
3110.0,"Material- und ingenieurtechnische Fachkräfte, onA",0.18405286048250552,18.66542786480099,0.0,12.237114845938375,62.48536414565826,37.361239495798316,31,0
3111.0,Chemo- und Physikotechniker,10.939321096931138,49.43149989219365,20.913795608530933,4.166666666666667,50.666666666666664,27.416666666666664,31,1
3112.0,Bauführer und Bautechniker,32.62813259725122,7.232941206591207,18.501130347370903,29.75,63.875,46.8125,31,1
3113.0,Elektrotechniker,6.69601690078876,5.665423664784328,14.570051647209084,8.5,57.5,33.0,31,1
3114.0,Techniker im Bereich Elektronik,1.3315127473477648,2.545838544411396,17.406818510982305,12.237114845938375,62.48536414565826,37.361239495798316,31,0
3115.0,"Maschinenbautechniker, Techniker im Bereich Systemtechnik, Automation und Unternehmensprozesse",8.118848416439306,6.9092718051789035,19.2259452739887,4.428571428571429,55.42857142857143,29.92857142857143,31,1
